,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,TRV,113.95999908447266,114.79000091552734,112.19999694824219,103.84713745117188,930500.0,2.0,1.4898425187845419,115.82840074323579,98.96998106218413,51.849259979046465,9.000711018548781,1.1884633352073153,103.82067515055338,97.49266713460287,28.6200008392334,53.0683187844653
0,2020-07-01,UNH,295.8299865722656,300.3999938964844,295.239990234375,283.3980712890625,2303800.0,2.0,0.3755813311221914,295.7245016527086,264.8115029859633,53.236561308203036,18.240857289649977,4.5297816145846435,281.3046518961589,274.9424463907878,28.6200008392334,53.0683187844653
0,2020-07-01,V,193.85000610351562,195.35000610351562,192.66000366210938,189.07382202148438,6394100.0,2.0,1.0201947226852326,196.1487914499171,182.79701085721183,53.31962181001978,-7.436829064789138,5.218169235183703,189.36134541829426,179.9267946879069,28.6200008392334,53.0683187844653
0,2020-07-01,VZ,55.09000015258789,55.33000183105469,54.58000183105469,44.44873809814453,12831600.0,2.0,-0.3929830525589253,47.93286832214616,43.222403970944654,47.04129278926038,-54.156399070702406,6.2517597069144895,45.3959228515625,45.77139383951823,28.6200008392334,53.0683187844653
0,2020-07-01,WBA,42.150001525878906,42.77000045776367,40.75,34.30270767211914,7063200.0,2.0,-0.1670228528730533,38.801906385986015,33.04246617260773,46.457040065267414,-56.25174301445648,7.301860513228532,35.69143193562825,35.46029723485311,28.6200008392334,53.0683187844653
0,2020-07-01,WMT,119.44999694824219,119.91999816894531,118.66000366210938,113.36827850341797,6577900.0,2.0,-0.8135933188883087,116.15162856770125,111.12104065226946,48.04068056218641,-68.37986829806836,0.7113118366588358,114.91502990722657,116.8802708943685,28.6200008392334,53.0683187844653
1,2020-07-02,AAPL,91.9625015258789,92.61750030517578,90.91000366210938,89.13301086425781,114041600.0,3.0,2.9082690393962025,91.70261112469176,80.71593288165589,62.80714869704102,104.54526796322428,28.646180283669022,83.57962315877279,77.4804812113444,27.68000030517578,6.839081807143128
1,2020-07-02,AMGN,252.8699951171875,261.4599914550781,252.8699951171875,231.5523223876953,3338000.0,3.0,4.841329274998088,226.33480555981748,189.09107792406922,62.24285853337739,310.65769294687146,33.331429147604666,205.56784413655598,206.44231745402018,27.68000030517578,6.839081807143128
1,2020-07-02,AXP,96.7699966430664,97.29000091552734,93.8499984741211,90.03939819335938,4239700.0,3.0,-0.5592129041095433,107.23414765202901,84.84899443781475,48.672286009105484,-67.02279240738285,2.277192483624861,94.92833455403645,88.52990633646647,27.68000030517578,6.839081807143128
1,2020-07-02,BA,185.5800018310547,187.7899932861328,180.42999267578125,180.80999755859375,41792300.0,3.0,4.838368081560162,220.74713127501212,160.5578705560426,51.02235900104186,17.93794948183391,9.062550924559433,178.05533447265626,156.26800079345702,27.68000030517578,6.839081807143128
1,2020-07-02,CAT,128.25,130.33999633789062,127.19000244140625,117.62396240234375,2527500.0,3.0,1.2952926125990274,125.60971548066966,109.0395833779729,53.81242679861317,50.57178710004012,12.258168084758996,115.2724614461263,109.4608081817627,27.68000030517578,6.839081807143128
1,2020-07-02,CRM,193.16000366210938,195.38999938964844,192.2899932861328,192.52999877929688,4200300.0,3.0,4.437455054636075,195.92066395219035,170.29933574263384,58.35378537774941,156.1620452522616,23.72728764330166,180.71133371988932,171.7394994099935,27.68000030517578,6.839081807143128
1,2020-07-02,CSCO,46.06999969482422,46.220001220703125,45.47999954223633,41.00249481201172,19632000.0,3.0,0.24380206946293015,43.11328092668268,39.0058780088642,52.9985473423177,-12.433944103966763,7.223152547953246,41.06597696940104,39.4587931950887,27.68000030517578,6.839081807143128
1,2020-07-02,CVX,89.37000274658203,90.36000061035156,88.16000366210938,75.71066284179688,5832800.0,3.0,-1.0089896424337468,87.42606436321589,70.61899712970404,48.344838277563106,-81.58943030127234,6.475812082140524,79.34545694986979,77.1687739054362,27.68000030517578,6.839081807143128
1,2020-07-02,DIS,115.0,115.0999984741211,112.0,111.81558227539062,10312000.0,3.0,-1.018578938328318,125.93989300414242,105.84968219117007,48.6788003777819,-80.8215586263237,0.4703565678124017,116.99270909627279,111.1990909576416,27.68000030517578,6.839081807143128
1,2020-07-02,GS,202.5,203.0,197.1300048828125,181.11183166503906,2699400.0,3.0,0.3545013581463081,203.1235975150037,171.43016988001582,50.9071438684752,-29.533778998756038,7.256361536408397,185.61678975423177,174.55951766967775,27.68000030517578,6.839081807143128
1,2020-07-02,HD,251.94000244140625,252.3000030517578,247.9199981689453,228.55470275878906,3369800.0,3.0,2.117089556079236,237.69776794864222,219.23604400204138,55.6449846967721,35.23489341813202,12.892994291253446,227.56109212239582,213.7606684366862,27.68000030517578,6.839081807143128
1,2020-07-02,HON,145.5800018310547,147.14999389648438,144.5500030517578,135.27334594726562,2758500.0,3.0,-0.22482462382353674,150.1417689803762,124.83754773104957,50.46214418382323,-24.92359642146849,3.254997779386923,137.29190979003906,131.37307116190593,27.68000030517578,6.839081807143128
1,2020-07-02,IBM,114.42638397216797,116.08030700683594,114.01529693603516,96.22088623046875,3919362.0,3.0,-0.9931898140790167,107.57190568322933,90.08929197912418,48.33883979753139,-59.74340563497013,4.731099662301053,99.19514414469401,97.91390368143718,27.68000030517578,6.839081807143128
1,2020-07-02,INTC,59.189998626708984,59.810001373291016,58.970001220703125,53.4169921875,15578600.0,3.0,-0.5030807196971452,57.94364065476365,50.98526673964553,49.21186421745175,-70.32575359127873,2.601103384418375,55.089443079630534,54.22894732157389,27.68000030517578,6.839081807143128
1,2020-07-02,JNJ,141.25,141.83999633789062,140.3300018310547,128.28713989257812,5152200.0,3.0,-1.426178522428188,134.97920868029252,124.59729049573286,47.466192154829976,-77.87715124243732,7.156295433811237,130.99753087361654,132.82064005533854,27.68000030517578,6.839081807143128
1,2020-07-02,JPM,94.73999786376953,94.95999908447266,91.93000030517578,83.78907775878906,27845600.0,3.0,-1.103020479815342,100.39432625442079,77.96741767258116,47.03265139589189,-89.94744004942969,2.6764930779360747,88.77499949137369,85.4963939666748,27.68000030517578,6.839081807143128
1,2020-07-02,KO,45.290000915527344,45.43000030517578,44.79999923706055,40.32059097290039,15111900.0,3.0,-0.3936366345071107,44.273068098361705,38.5108560044215,46.82844909246645,-75.17776248621568,11.81502949468391,41.43912493387858,41.172004508972165,27.68000030517578,6.839081807143128
1,2020-07-02,MCD,187.0,187.0,182.86000061035156,169.59103393554688,2690200.0,3.0,-0.7703127317433314,185.50976360394517,163.31809131548843,48.95293163221717,-68.4941184476403,3.0799421682807044,173.95419108072917,170.11186548868815,27.68000030517578,6.839081807143128
1,2020-07-02,MMM,157.6199951171875,158.8800048828125,156.4600067138672,135.2808380126953,1982800.0,3.0,0.4585895013539698,144.36318839604536,128.2039624828609,52.64225779843481,5.751206183130621,8.125210440532461,135.44165852864583,130.2695634206136,27.68000030517578,6.839081807143128
1,2020-07-02,MRK,74.97137451171875,75.67748260498047,74.63740539550781,67.340087890625,6827825.0,3.0,-0.2288312252584177,70.29614470253931,62.44229485739721,51.01534749576136,21.246339114588014,3.279650805423485,66.62041664123535,67.14553038279216,27.68000030517578,6.839081807143128
1,2020-07-02,MSFT,205.67999267578125,208.02000427246094,205.0,199.85792541503906,29315800.0,3.0,5.142868165409254,201.54950543501832,177.73386401078244,61.85016449059713,146.8426508728704,28.557263121372106,185.56639506022137,178.3346066792806,27.68000030517578,6.839081807143128
1,2020-07-02,NKE,98.77999877929688,99.66000366210938,98.0199966430664,95.02136993408203,5354900.0,3.0,0.5870399232223491,101.09867401902517,90.04457625563305,53.155475238287984,-4.18109460676498,0.21688437432412114,95.4431744893392,90.03567644755046,27.68000030517578,6.839081807143128
1,2020-07-02,PG,121.0,122.56999969482422,120.52999877929688,110.19398498535156,6150900.0,3.0,0.7453802626534554,110.28173276680684,104.93655641776348,54.4133705669516,169.87790753613356,1.89756473666165,106.74510091145834,106.50765215555826,27.68000030517578,6.839081807143128
1,2020-07-02,TRV,115.04000091552734,116.0,112.18000030517578,103.81021118164062,1040300.0,3.0,1.2755452716264983,115.74850880933066,98.61081583666542,51.82112535056294,7.095916171044732,0.7447860238289069,104.3608169555664,97.68265724182129,27.68000030517578,6.839081807143128
1,2020-07-02,UNH,300.5,303.0799865722656,297.17999267578125,283.9026184082031,1971700.0,3.0,0.7207009563342694,295.84874661995235,264.82606417106325,53.39564557401578,32.049960292265276,6.355501281417672,281.66968994140626,275.7560305277506,27.68000030517578,6.839081807143128
1,2020-07-02,V,196.0,197.9199981689453,195.0,190.9179229736328,6299300.0,3.0,1.1430056547272045,196.2730858023547,182.87078779383668,54.25161564764572,59.165006647294774,8.191995397607762,189.4202133178711,180.37174911499022,27.68000030517578,6.839081807143128
1,2020-07-02,VZ,55.04999923706055,55.40999984741211,54.7400016784668,44.54629898071289,15814500.0,3.0,-0.3839052572963695,47.833042880717535,43.124661281880115,47.35314427494795,-49.257048404179024,5.712217341527795,45.41028658548991,45.74993343353272,27.68000030517578,6.839081807143128
1,2020-07-02,WBA,41.310001373291016,42.33000183105469,41.2599983215332,35.22572708129883,7901100.0,3.0,-0.16238736673211207,38.67016799058543,32.98792260084523,48.34875764981967,-42.076401539699646,7.301860513228524,35.74289716084798,35.4554004351298,27.68000030517578,6.839081807143128
1,2020-07-02,WMT,120.08999633789062,120.87999725341797,118.86000061035156,112.91362762451172,5898600.0,3.0,-0.7993768071968503,115.84307147281793,111.15491512996529,47.39457509869313,-55.59747945104038,2.2092817495734356,114.71801579793295,116.84481887817383,27.68000030517578,6.839081807143128
2,2020-07-06,AAPL,92.5,93.94499969482422,92.46749877929688,91.517333984375,118655600.0,0.0,3.0022884957816416,92.16719113116635,81.28806781048404,65.03523658155713,124.27283557951588,31.620454069243582,84.0447374979655,77.92314885457357,27.940000534057617,21.869789916721686
2,2020-07-06,AMGN,260.0299987792969,264.9700012207031,253.89999389648438,229.7679901123047,3460400.0,0.0,5.723086929028966,229.9455214897453,188.22233587109454,61.23773169314949,260.21021851625454,35.662143157034585,206.50843607584636,207.0181744893392,27.940000534057617,21.869789916721686
2,2020-07-06,AXP,96.51000213623047,97.9000015258789,95.83999633789062,92.18704986572266,4059600.0,0.0,-0.5224087204157541,106.05017769789237,84.8250847532795,50.023344243560196,-49.17931161427096,3.1300551288020415,95.15600967407227,88.60811144510905,27.940000534057617,21.869789916721686
2,2020-07-06,BA,184.52000427246094,189.36000061035156,181.60000610351562,187.91000366210938,49471700.0,0.0,4.875746186034178,219.0692586654333,160.48374426425423,52.425929423006465,26.1590556108504,9.753436912068668,179.6856679280599,156.9520009358724,27.940000534057617,21.869789916721686
2,2020-07-06,CAT,130.1300048828125,130.5,128.1699981689453,119.19876861572266,2491900.0,0.0,1.4615681683835788,124.70705708651394,109.41821909756808,54.780575406036604,60.65080350316326,12.458702929998273,115.74429499308268,109.50975672403972,27.940000534057617,21.869789916721686
2,2020-07-06,CRM,194.44000244140625,199.4499969482422,193.83999633789062,197.72000122070312,5794200.0,0.0,4.993005935703991,197.90833995989894,170.69565936871433,60.335165508204774,176.28594279527948,27.11593537712821,181.46000061035156,172.51616617838542,27.940000534057617,21.869789916721686
2,2020-07-06,CSCO,46.06999969482422,46.4900016784668,45.869998931884766,41.712379455566406,16152900.0,0.0,0.2871057276014355,42.95470879120502,39.07134177642193,54.61327949044705,23.52280383166579,8.600223147877353,41.12974395751953,39.53376871744792,27.940000534057617,21.869789916721686
2,2020-07-06,CVX,89.5,90.25,87.81999969482422,75.9335708618164,6747500.0,0.0,-0.9990357290323857,86.23902122654866,70.75666969142009,48.54309918623673,-78.9197258217034,7.080257285015536,79.24629262288411,77.22355702718099,27.940000534057617,21.869789916721686
2,2020-07-06,DIS,113.83000183105469,114.52999877929688,112.9000015258789,114.05827331542969,11933400.0,0.0,-0.8686264881699799,124.60757681524512,106.14637368524316,50.256604552766554,-60.596039601552654,0.47035656781239876,116.87974395751954,111.42103436787923,27.940000534057617,21.869789916721686
2,2020-07-06,GS,201.33999633789062,207.7899932861328,201.1300048828125,190.25,3567700.0,0.0,0.9118321475259563,201.56537357175765,172.01952480470717,53.95263723758942,21.47459338502354,10.737266442848302,186.4846944173177,175.0411870320638,27.940000534057617,21.869789916721686
2,2020-07-06,HD,250.27000427246094,251.5,247.0399932861328,229.52047729492188,3133800.0,0.0,2.1149185446979004,237.03415424405273,219.4075999063379,56.05975207486312,26.58113054650302,11.904360039579831,227.8707305908203,214.61734848022462,27.940000534057617,21.869789916721686
2,2020-07-06,HON,147.25,148.3000030517578,146.1300048828125,137.32550048828125,2336700.0,0.0,0.005659660369929043,147.8966865266896,125.76273272379866,51.59887150540274,-6.283056796269022,1.8044575056352843,137.58822631835938,131.5128215789795,27.940000534057617,21.869789916721686
2,2020-07-06,IBM,115.91778564453125,116.49139404296875,114.20649719238281,96.61478424072266,4231488.0,0.0,-0.9312799270159218,106.42736515528725,90.27966228001549,48.70134596787924,-53.79990791801285,3.9517280488563302,99.223814646403,97.94711151123047,27.940000534057617,21.869789916721686
2,2020-07-06,INTC,58.720001220703125,59.619998931884766,58.599998474121094,53.78736114501953,20536700.0,0.0,-0.4536841719343272,57.27824055760743,51.21704333216307,49.85691102811621,-68.79239479243749,4.020217497313702,55.015967814127606,54.24236672719319,27.940000534057617,21.869789916721686
2,2020-07-06,JNJ,142.1699981689453,143.77000427246094,141.8800048828125,130.11630249023438,6156400.0,0.0,-1.192992433195343,134.3861106412871,124.7972534639375,49.63685179861275,-28.064307960100766,2.5043190231351335,130.91501998901367,132.83135197957355,27.940000534057617,21.869789916721686
2,2020-07-06,JPM,94.43000030517578,95.19999694824219,93.4800033569336,85.90506744384766,18625300.0,0.0,-1.0090239635081133,98.65051402180514,78.34067402751127,48.621004507559476,-73.1128761028825,2.2864677194766267,88.9468152364095,85.52065900166829,27.940000534057617,21.869789916721686
2,2020-07-06,KO,45.13999938964844,45.27000045776367,44.61000061035156,40.635040283203125,15146000.0,0.0,-0.3589986113215673,43.920768416465926,38.55607713407118,47.67315181964336,-74.72404477939948,12.688421211354148,41.4531005859375,41.139669799804686,27.940000534057617,21.869789916721686
2,2020-07-06,MCD,186.0,188.72000122070312,184.13999938964844,174.1930389404297,3171500.0,0.0,-0.4673598228377216,184.48779915102926,163.53978263608013,52.02327331793118,-25.26919593627711,0.7285701308371894,174.09729766845703,170.29954350789387,27.940000534057617,21.869789916721686
2,2020-07-06,MMM,158.8699951171875,159.9600067138672,157.0500030517578,136.19403076171875,2099500.0,0.0,0.5573321147834918,143.04946542273422,128.71568502892592,53.291728809511966,16.445978842455045,9.565089371390743,135.7945645650228,130.42136764526367,27.940000534057617,21.869789916721686
2,2020-07-06,MRK,75.61068725585938,76.35496520996094,75.28626251220703,68.02391815185547,8058282.0,0.0,-0.05550727266776789,69.96270471568248,62.602104320572394,52.07364935538657,42.611873713282215,5.661373542980063,66.72395083109538,67.12563775380453,27.940000534057617,21.869789916721686
2,2020-07-06,MSFT,208.8300018310547,211.1300048828125,208.08999633789062,204.16009521484375,31897600.0,0.0,5.62362847387638,203.67895327050084,177.8814730600656,63.682946991087135,163.5706709288276,31.663349312992352,186.44718119303386,179.07793909708658,27.940000534057617,21.869789916721686
2,2020-07-06,NKE,99.62000274658203,100.02999877929688,99.04000091552734,96.48873138427734,4995000.0,0.0,0.683689138848294,100.72519286260756,90.15161606683581,54.33699205607096,20.302684771841783,1.0061100226446973,95.63382059733073,90.27480278015136,27.940000534057617,21.869789916721686
2,2020-07-06,PG,121.7699966430664,122.41000366210938,120.87999725341797,110.8776626586914,6023300.0,0.0,0.921990236830581,110.80624447270168,104.71286944941747,55.16559676428383,176.9834835802666,1.8975647366616593,107.04927037556966,106.61844965616862,27.940000534057617,21.869789916721686
2,2020-07-06,TRV,115.26000213623047,116.37999725341797,113.33000183105469,105.75791931152344,1329600.0,0.0,1.2484851678707969,114.71847574258625,98.81338003133952,53.206588657521465,18.323826043507136,1.3570540506088702,104.85493087768555,97.84153353373209,27.940000534057617,21.869789916721686
2,2020-07-06,UNH,303.0,303.489990234375,299.3299865722656,288.2336120605469,2395000.0,0.0,1.3283730799057594,294.2656536682606,265.6759723083019,54.762213455592956,50.882411481491985,6.638063060663477,282.2132171630859,276.3291880289714,27.940000534057617,21.869789916721686
2,2020-07-06,V,198.72999572753906,199.17999267578125,195.67999267578125,192.95716857910156,7292200.0,0.0,1.3888742035755115,195.93243754650007,183.0309276268398,55.273154856730386,91.9765901970301,9.630047641777868,189.65243326822917,180.74760030110676,27.940000534057617,21.869789916721686
2,2020-07-06,VZ,55.349998474121094,55.43000030517578,54.90999984741211,44.91217041015625,11231100.0,0.0,-0.3432317109977845,47.63862448661898,43.115821161574374,48.528986881480876,-40.97911381652367,5.573564562159043,45.444705454508465,45.72357749938965,27.940000534057617,21.869789916721686
2,2020-07-06,WBA,42.650001525878906,43.810001373291016,42.630001068115234,36.21586990356445,8235600.0,0.0,-0.07791925511067888,38.38785764711397,33.08646753293974,50.29744819700675,27.125655013539635,0.9288963735926765,35.83827565511068,35.4631339708964,27.940000534057617,21.869789916721686
2,2020-07-06,WMT,119.80000305175781,119.87000274658203,118.22000122070312,112.61052703857422,7231700.0,0.0,-0.8033077714769377,115.61463369031873,111.13045374254261,46.95901783080939,-75.55603449650656,0.20520136629707586,114.52542139689128,116.80667266845703,27.940000534057617,21.869789916721686
3,2020-07-07,AAPL,93.85250091552734,94.65499877929688,93.05750274658203,91.23336791992188,112424400.0,1.0,3.0190837855770525,92.44433771321182,81.97125982096786,64.55874796268708,121.48265747647658,33.16192162161372,84.48373998006186,78.35327123006185,29.43000030517578,61.11874594685633
3,2020-07-07,AMGN,253.60000610351562,258.9100036621094,252.08999633789062,226.98831176757812,2365900.0,1.0,6.126961611336725,232.38021832077135,188.24447192581067,59.68450443962453,194.41614045568917,33.178468091173954,207.30705668131512,207.56225077311197,29.43000030517578,61.11874594685633
3,2020-07-07,AXP,95.44000244140625,95.5199966430664,92.62999725341797,88.7794418334961,5564200.0,1.0,-0.7594521378085943,103.68435425958123,85.26788725653205,47.95160844105455,-100.01939129551043,1.5473857403424283,95.28593470255534,88.58613052368165,29.43000030517578,61.11874594685633
3,2020-07-07,BA,185.07000732421875,185.07000732421875,178.64999389648438,178.8800048828125,37105300.0,1.0,4.129125183657834,209.68718824790795,164.7038151700608,50.521077693640216,-0.642133025955709,8.156232289995625,181.06400146484376,157.4026677449544,29.43000030517578,61.11874594685633
3,2020-07-07,CAT,127.73999786376953,128.75,126.80000305175781,117.14505767822266,2018100.0,1.0,1.411356199486761,122.68982366452018,110.46661096682747,53.274078376730365,26.25138024927913,10.227266391524411,116.19648208618165,109.56052309672037,29.43000030517578,61.11874594685633
3,2020-07-07,CRM,197.66000366210938,200.22000122070312,196.2100067138672,196.3800048828125,5431500.0,1.0,5.264471950205177,199.40212098793816,171.1848785237806,59.57809179682636,162.47913209490193,27.745747858482307,182.07766723632812,173.21333287556965,29.43000030517578,61.11874594685633
3,2020-07-07,CSCO,46.119998931884766,46.290000915527344,45.560001373291016,41.00249481201172,17102800.0,1.0,0.2611322605306512,42.64198369558043,39.193222526953754,52.73895829962355,-16.947235117664555,6.718850764165178,41.16212094624837,39.60493698120117,29.43000030517578,61.11874594685633
3,2020-07-07,CVX,87.81999969482422,88.08000183105469,86.1500015258789,73.99600982666016,5898000.0,1.0,-1.1344153298382906,84.16497041398692,71.3792640525658,46.92364717928823,-117.19453330878426,10.034619087827858,79.13283945719401,77.26956456502279,29.43000030517578,61.11874594685633
3,2020-07-07,DIS,113.62999725341797,115.08000183105469,112.61000061035156,113.26087188720703,10836500.0,1.0,-0.8048538677825405,122.20712459955308,107.18625995244886,49.69465567867102,-59.94019396569639,0.4190674112344309,116.7338862101237,111.57270673116048,29.43000030517578,61.11874594685633
3,2020-07-07,GS,205.5,205.7100067138672,199.19000244140625,182.91012573242188,2853500.0,1.0,0.7525790392556075,198.645691484993,172.9712015203781,51.3079359524648,-29.86363988275584,9.022850523258217,187.11310424804688,175.28959147135416,29.43000030517578,61.11874594685633
3,2020-07-07,HD,247.3699951171875,250.77999877929688,247.07000732421875,227.49703979492188,2927800.0,1.0,1.9277021563541439,235.77025244792497,219.8051107112547,54.94613392870694,3.7444906807173823,11.904360039579835,228.0824447631836,215.33805770874022,29.43000030517578,61.11874594685633
3,2020-07-07,HON,146.0,146.10000610351562,144.25999450683594,135.22671508789062,2622000.0,1.0,0.018749541568752193,144.46645194625845,127.51860817337044,50.37588129953362,-43.869320277672486,4.071360673287802,137.76825510660808,131.55308316548664,29.43000030517578,61.11874594685633
3,2020-07-07,IBM,113.76673126220703,114.25430297851562,112.17017364501953,94.5167236328125,4474893.0,1.0,-1.0395288112639918,104.07493326985164,91.17149541056827,46.88844300335403,-95.21537721997426,7.479833714631716,99.20211029052734,97.91613464355468,29.43000030517578,61.11874594685633
3,2020-07-07,INTC,59.06999969482422,59.56999969482422,58.13999938964844,52.676204681396484,15996500.0,1.0,-0.4984522450366953,56.689843035693386,51.32122759724119,47.96618738670285,-86.35899324055768,5.785667942629238,54.89702224731445,54.264815203348796,29.43000030517578,61.11874594685633
3,2020-07-07,JNJ,141.38999938964844,143.97000122070312,141.22999572753906,129.99803161621094,5622600.0,1.0,-1.0061361374712305,133.83634979269095,124.990286712436,49.500045152339595,-31.092060905262958,3.956996430551806,130.86891250610353,132.87067019144695,29.43000030517578,61.11874594685633
